flight_id,route,origin,destination,departure_datetime,booking_date,t,days_to_departure,day_of_week,is_weekend,season,route_type,seat_capacity,remaining_seats,price,competitor_price,search_demand_idx,bookings_made,revenue,cumulative_bookings,sold_out_flag
FL00066,Delhi-Chennai,Delhi,Chennai,2025-02-04,2024-11-23,17,73,5,True,normal,business,180,78,3500.0,5449.377704354358,5.300914937388031,2,7000.0,102,False
FL00066,Delhi-Chennai,Delhi,Chennai,2025-02-04,2024-11-24,18,72,6,True,normal,business,180,72,3500.0,5245.265245477035,5.04245407074199,6,21000.0,108,False
FL00066,Delhi-Chennai,Delhi,Chennai,2025-02-04,2024-11-25,19,71,0,False,normal,business,180,59,3500.0,8043.258710604,5.3999999999999995,13,45500.0,121,False
FL00066,Delhi-Chennai,Delhi,Chennai,2025-02-04,2024-11-26,20,70,1,False,normal,business,180,53,3500.0,5599.607214565029,4.572319110644443,6,21000.0,127,False
FL00066,Delhi-Chennai,Delhi,Chennai,2025-02-04,2024-11-27,21,69,2,False,normal,business,180,51,3500.0,5482.154530318075,4.451486014950066,2,7000.0,129,False
FL00066,Delhi-Chennai,Delhi,Chennai,2025-02-04,2024-11-28,22,68,3,False,normal,business,180,43,3500.0,6461.878551813861,5.3999999999999995,8,28000.0,137,False
FL00066,Delhi-Chennai,Delhi,Chennai,2025-02-04,2024-11-29,23,67,4,False,normal,business,180,37,3500.0,6412.062396957046,5.357062525081496,6,21000.0,143,False
FL00066,Delhi-Chennai,Delhi,Chennai,2025-02-04,2024-11-30,24,66,5,True,normal,business,180,31,3500.0,5620.056156217791,5.511796550562312,6,21000.0,149,False
FL00066,Delhi-Chennai,Delhi,Chennai,2025-02-04,2024-12-01,25,65,6,True,normal,business,180,24,3500.0,6202.651111754728,6.195852315256248,7,24500.0,156,False
FL00066,Delhi-Chennai,Delhi,Chennai,2025-02-04,2024-12-02,26,64,0,False,normal,business,180,16,3500.0,7698.641324708852,5.3999999999999995,8,28000.0,164,False
FL00066,Delhi-Chennai,Delhi,Chennai,2025-02-04,2024-12-03,27,63,1,False,normal,business,180,12,3500.0,5714.156231388997,4.688348851261253,4,14000.0,168,False
FL00066,Delhi-Chennai,Delhi,Chennai,2025-02-04,2024-12-04,28,62,2,False,normal,business,180,11,3500.0,5141.169327742983,4.090021660289894,1,3500.0,169,False
FL00066,Delhi-Chennai,Delhi,Chennai,2025-02-04,2024-12-05,29,61,3,False,normal,business,180,6,3500.0,7419.028780377298,5.3999999999999995,5,17500.0,174,False
FL00066,Delhi-Chennai,Delhi,Chennai,2025-02-04,2024-12-06,30,60,4,False,normal,business,180,1,5500.0,6979.989489139585,6.601664386667591,5,27500.0,179,False
FL00066,Delhi-Chennai,Delhi,Chennai,2025-02-04,2024-12-07,31,59,5,True,normal,business,180,0,5500.0,5894.994344867555,5.92740815113333,1,5500.0,180,True
FL00067,Kolkata-Mumbai,Kolkata,Mumbai,2025-01-27,2024-10-29,0,90,1,False,normal,business,180,177,3500.0,4957.387159276255,3.888696705582387,3,10500.0,3,False
FL00067,Kolkata-Mumbai,Kolkata,Mumbai,2025-01-27,2024-10-30,1,89,2,False,normal,business,180,173,3500.0,5773.992227472401,4.748246776142349,4,14000.0,7,False
FL00067,Kolkata-Mumbai,Kolkata,Mumbai,2025-01-27,2024-10-31,2,88,3,False,normal,business,180,162,3500.0,6446.66317407196,5.3885436945035785,11,38500.0,18,False
FL00067,Kolkata-Mumbai,Kolkata,Mumbai,2025-01-27,2024-11-01,3,87,4,False,normal,business,180,156,3500.0,7636.530287636723,5.3999999999999995,6,21000.0,24,False
FL00067,Kolkata-Mumbai,Kolkata,Mumbai,2025-01-27,2024-11-02,4,86,5,True,normal,business,180,153,3500.0,5489.332574502085,5.350709738853471,3,10500.0,27,False
FL00067,Kolkata-Mumbai,Kolkata,Mumbai,2025-01-27,2024-11-03,5,85,6,True,normal,business,180,147,3500.0,6417.593115526313,6.434525957698046,6,21000.0,33,False
FL00067,Kolkata-Mumbai,Kolkata,Mumbai,2025-01-27,2024-11-04,6,84,0,False,normal,business,180,141,3500.0,7158.266043397525,5.3999999999999995,6,21000.0,39,False
FL00067,Kolkata-Mumbai,Kolkata,Mumbai,2025-01-27,2024-11-05,7,83,1,False,normal,business,180,139,3500.0,4550.0,3.4268678585999304,2,7000.0,41,False
FL00067,Kolkata-Mumbai,Kolkata,Mumbai,2025-01-27,2024-11-06,8,82,2,False,normal,business,180,130,3500.0,7507.941513740427,5.3999999999999995,9,31500.0,50,False
FL00067,Kolkata-Mumbai,Kolkata,Mumbai,2025-01-27,2024-11-07,9,81,3,False,normal,business,180,128,3500.0,5347.110692098724,4.310224571718269,2,7000.0,52,False
FL00067,Kolkata-Mumbai,Kolkata,Mumbai,2025-01-27,2024-11-08,10,80,4,False,normal,business,180,119,3500.0,6823.695606120511,5.3999999999999995,9,31500.0,61,False
FL00067,Kolkata-Mumbai,Kolkata,Mumbai,2025-01-27,2024-11-09,11,79,5,True,normal,business,180,114,3500.0,6740.516070870475,6.479999999999999,5,17500.0,66,False
FL00067,Kolkata-Mumbai,Kolkata,Mumbai,2025-01-27,2024-11-10,12,78,6,True,normal,business,180,107,3500.0,7557.4717316772485,6.479999999999999,7,24500.0,73,False
FL00067,Kolkata-Mumbai,Kolkata,Mumbai,2025-01-27,2024-11-11,13,77,0,False,normal,business,180,103,3500.0,7037.151271371201,5.3999999999999995,4,14000.0,77,False
FL00067,Kolkata-Mumbai,Kolkata,Mumbai,2025-01-27,2024-11-12,14,76,1,False,normal,business,180,95,3500.0,4550.0,3.4268678585999304,8,28000.0,85,False
FL00067,Kolkata-Mumbai,Kolkata,Mumbai,2025-01-27,2024-11-13,15,75,2,False,normal,business,180,91,3500.0,5734.840234022909,4.709109403112486,4,14000.0,89,False
FL00067,Kolkata-Mumbai,Kolkata,Mumbai,2025-01-27,2024-11-14,16,74,3,False,normal,business,180,83,3500.0,6634.750001119447,5.3999999999999995,8,28000.0,97,False
FL00067,Kolkata-Mumbai,Kolkata,Mumbai,2025-01-27,2024-11-15,17,73,4,False,normal,business,180,79,3500.0,6309.894611033208,5.26320130856969,4,14000.0,101,False
FL00067,Kolkata-Mumbai,Kolkata,Mumbai,2025-01-27,2024-11-16,18,72,5,True,normal,business,180,76,3500.0,6965.670461512851,6.479999999999999,3,10500.0,104,False
FL00067,Kolkata-Mumbai,Kolkata,Mumbai,2025-01-27,2024-11-17,19,71,6,True,normal,business,180,69,3500.0,7269.632391777962,6.479999999999999,7,24500.0,111,False
FL00067,Kolkata-Mumbai,Kolkata,Mumbai,2025-01-27,2024-11-18,20,70,0,False,normal,business,180,64,3500.0,7093.240443018937,5.3999999999999995,5,17500.0,116,False
FL00067,Kolkata-Mumbai,Kolkata,Mumbai,2025-01-27,2024-11-19,21,69,1,False,normal,business,180,54,3500.0,6291.081931009397,5.245769956581733,10,35000.0,126,False
FL00067,Kolkata-Mumbai,Kolkata,Mumbai,2025-01-27,2024-11-20,22,68,2,False,normal,business,180,48,3500.0,4699.821414157532,3.5991219975966002,6,21000.0,132,False
FL00067,Kolkata-Mumbai,Kolkata,Mumbai,2025-01-27,2024-11-21,23,67,3,False,normal,business,180,39,3500.0,6055.9057823665535,5.023926357571911,9,31500.0,141,False
FL00067,Kolkata-Mumbai,Kolkata,Mumbai,2025-01-27,2024-11-22,24,66,4,False,normal,business,180,35,3500.0,6905.958944435481,5.3999999999999995,4,14000.0,145,False
FL00067,Kolkata-Mumbai,Kolkata,Mumbai,2025-01-27,2024-11-23,25,65,5,True,normal,business,180,28,3500.0,5436.813928763284,5.285202873420649,7,24500.0,152,False
FL00067,Kolkata-Mumbai,Kolkata,Mumbai,2025-01-27,2024-11-24,26,64,6,True,normal,business,180,17,3500.0,7115.492861868536,6.479999999999999,11,38500.0,163,False
FL00067,Kolkata-Mumbai,Kolkata,Mumbai,2025-01-27,2024-11-25,27,63,0,False,normal,business,180,13,3500.0,7385.683464835622,5.3999999999999995,4,14000.0,167,False
FL00067,Kolkata-Mumbai,Kolkata,Mumbai,2025-01-27,2024-11-26,28,62,1,False,normal,business,180,12,3500.0,6623.695301888447,5.3999999999999995,1,3500.0,168,False
FL00067,Kolkata-Mumbai,Kolkata,Mumbai,2025-01-27,2024-11-27,29,61,2,False,normal,business,180,11,3500.0,4550.0,3.4268678585999304,1,3500.0,169,False
FL00067,Kolkata-Mumbai,Kolkata,Mumbai,2025-01-27,2024-11-28,30,60,3,False,normal,business,180,7,5500.0,5253.863846355991,3.9336124686072815,4,22000.0,173,False
FL00067,Kolkata-Mumbai,Kolkata,Mumbai,2025-01-27,2024-11-29,31,59,4,False,normal,business,180,0,5500.0,8339.03442959218,8.534850487500199,7,38500.0,180,True
FL00068,Delhi-Chennai,Delhi,Chennai,2025-01-21,2024-10-23,0,90,2,False,normal,business,180,174,3500.0,5967.125651797332,4.938265243685395,6,21000.0,6,False
FL00068,Delhi-Chennai,Delhi,Chennai,2025-01-21,2024-10-24,1,89,3,False,normal,business,180,172,3500.0,4565.460357449229,3.444767764276317,2,7000.0,8,False
FL00068,Delhi-Chennai,Delhi,Chennai,2025-01-21,2024-10-25,2,88,4,False,normal,business,180,165,3500.0,7704.366203602515,5.3999999999999995,7,24500.0,15,False
FL00068,Delhi-Chennai,Delhi,Chennai,2025-01-21,2024-10-26,3,87,5,True,normal,business,180,156,3500.0,6513.021701755081,6.479999999999999,9,31500.0,24,False
FL00068,Delhi-Chennai,Delhi,Chennai,2025-01-21,2024-10-27,4,86,6,True,normal,business,180,143,3500.0,7577.316976733782,6.479999999999999,13,45500.0,37,False
FL00068,Delhi-Chennai,Delhi,Chennai,2025-01-21,2024-10-28,5,85,0,False,normal,business,180,139,3500.0,6770.0347083388815,5.3999999999999995,4,14000.0,41,False
FL00068,Delhi-Chennai,Delhi,Chennai,2025-01-21,2024-10-29,6,84,1,False,normal,business,180,132,3500.0,6947.095157806864,5.3999999999999995,7,24500.0,48,False
FL00068,Delhi-Chennai,Delhi,Chennai,2025-01-21,2024-10-30,7,83,2,False,normal,business,180,125,3500.0,6853.934016521654,5.3999999999999995,7,24500.0,55,False
FL00068,Delhi-Chennai,Delhi,Chennai,2025-01-21,2024-10-31,8,82,3,False,normal,business,180,116,3500.0,7180.051104122976,5.3999999999999995,9,31500.0,64,False
FL00068,Delhi-Chennai,Delhi,Chennai,2025-01-21,2024-11-01,9,81,4,False,normal,business,180,107,3500.0,8450.0,5.3999999999999995,9,31500.0,73,False
FL00068,Delhi-Chennai,Delhi,Chennai,2025-01-21,2024-11-02,10,80,5,True,normal,business,180,102,3500.0,7446.7311775602075,6.479999999999999,5,17500.0,78,False
FL00068,Delhi-Chennai,Delhi,Chennai,2025-01-21,2024-11-03,11,79,6,True,normal,business,180,96,3500.0,4959.169165100604,4.66880436952482,6,21000.0,84,False
FL00068,Delhi-Chennai,Delhi,Chennai,2025-01-21,2024-11-04,12,78,0,False,normal,business,180,93,3500.0,6935.494977396931,5.3999999999999995,3,10500.0,87,False
FL00068,Delhi-Chennai,Delhi,Chennai,2025-01-21,2024-11-05,13,77,1,False,normal,business,180,87,3500.0,7612.943748900638,5.3999999999999995,6,21000.0,93,False
FL00068,Delhi-Chennai,Delhi,Chennai,2025-01-21,2024-11-06,14,76,2,False,normal,business,180,77,3500.0,7672.633286372742,5.3999999999999995,10,35000.0,103,False
FL00068,Delhi-Chennai,Delhi,Chennai,2025-01-21,2024-11-07,15,75,3,False,normal,business,180,71,3500.0,6084.060141517378,5.050871245226262,6,21000.0,109,False
FL00068,Delhi-Chennai,Delhi,Chennai,2025-01-21,2024-11-08,16,74,4,False,normal,business,180,62,3500.0,7635.820834058424,5.3999999999999995,9,31500.0,118,False
FL00068,Delhi-Chennai,Delhi,Chennai,2025-01-21,2024-11-09,17,73,5,True,normal,business,180,59,3500.0,7404.548839562425,6.479999999999999,3,10500.0,121,False
FL00068,Delhi-Chennai,Delhi,Chennai,2025-01-21,2024-11-10,18,72,6,True,normal,business,180,52,3500.0,8450.0,6.479999999999999,7,24500.0,128,False
FL00068,Delhi-Chennai,Delhi,Chennai,2025-01-21,2024-11-11,19,71,0,False,normal,business,180,49,3500.0,5768.748307157702,4.743016912840399,3,10500.0,131,False
FL00068,Delhi-Chennai,Delhi,Chennai,2025-01-21,2024-11-12,20,70,1,False,normal,business,180,43,3500.0,6005.284438009586,4.9752129835232655,6,21000.0,137,False
FL00068,Delhi-Chennai,Delhi,Chennai,2025-01-21,2024-11-13,21,69,2,False,normal,business,180,38,3500.0,6201.533927751545,5.162160667271623,5,17500.0,142,False
FL00068,Delhi-Chennai,Delhi,Chennai,2025-01-21,2024-11-14,22,68,3,False,normal,business,180,30,3500.0,6022.033403712194,4.991368659838758,8,28000.0,150,False
FL00068,Delhi-Chennai,Delhi,Chennai,2025-01-21,2024-11-15,23,67,4,False,normal,business,180,22,3500.0,5632.229768980486,4.605545859348095,8,28000.0,158,False
FL00068,Delhi-Chennai,Delhi,Chennai,2025-01-21,2024-11-16,24,66,5,True,normal,business,180,16,3500.0,4550.0,4.112241430319917,6,21000.0,164,False
FL00068,Delhi-Chennai,Delhi,Chennai,2025-01-21,2024-11-17,25,65,6,True,normal,business,180,12,3500.0,6076.168013119945,6.051994589666171,4,14000.0,168,False
FL00068,Delhi-Chennai,Delhi,Chennai,2025-01-21,2024-11-18,26,64,0,False,normal,business,180,9,3500.0,6860.124108207407,5.3999999999999995,3,10500.0,171,False
FL00068,Delhi-Chennai,Delhi,Chennai,2025-01-21,2024-11-19,27,63,1,False,normal,business,180,5,3500.0,6019.1087006317375,4.988550267289974,4,14000.0,175,False
FL00068,Delhi-Chennai,Delhi,Chennai,2025-01-21,2024-11-20,28,62,2,False,normal,business,180,0,3500.0,8386.996653940882,5.3999999999999995,5,17500.0,180,True
FL00069,Delhi-Mumbai,Delhi,Mumbai,2025-02-06,2024-11-08,0,90,4,False,normal,business,180,178,3500.0,6513.041417397965,5.3999999999999995,2,7000.0,2,False
FL00069,Delhi-Mumbai,Delhi,Mumbai,2025-02-06,2024-11-09,1,89,5,True,normal,business,180,166,3500.0,7758.7533288045315,6.479999999999999,12,42000.0,14,False
FL00069,Delhi-Mumbai,Delhi,Mumbai,2025-02-06,2024-11-10,2,88,6,True,normal,business,180,160,3500.0,6754.884902411719,6.479999999999999,6,21000.0,20,False
FL00069,Delhi-Mumbai,Delhi,Mumbai,2025-02-06,2024-11-11,3,87,0,False,normal,business,180,155,3500.0,7305.747127145927,5.3999999999999995,5,17500.0,25,False
FL00069,Delhi-Mumbai,Delhi,Mumbai,2025-02-06,2024-11-12,4,86,1,False,normal,business,180,154,3500.0,6772.260515085222,5.3999999999999995,1,3500.0,26,False
FL00069,Delhi-Mumbai,Delhi,Mumbai,2025-02-06,2024-11-13,5,85,2,False,normal,business,180,152,3500.0,7834.565016105974,5.3999999999999995,2,7000.0,28,False
FL00069,Delhi-Mumbai,Delhi,Mumbai,2025-02-06,2024-11-14,6,84,3,False,normal,business,180,150,3500.0,6554.54086637909,5.3999999999999995,2,7000.0,30,False
FL00069,Delhi-Mumbai,Delhi,Mumbai,2025-02-06,2024-11-15,7,83,4,False,normal,business,180,145,3500.0,6983.717690386566,5.3999999999999995,5,17500.0,35,False
FL00069,Delhi-Mumbai,Delhi,Mumbai,2025-02-06,2024-11-16,8,82,5,True,normal,business,180,136,3500.0,6857.1746103087935,6.479999999999999,9,31500.0,44,False
FL00069,Delhi-Mumbai,Delhi,Mumbai,2025-02-06,2024-11-17,9,81,6,True,normal,business,180,128,3500.0,6218.921678325864,6.2141733772702965,8,28000.0,52,False
FL00069,Delhi-Mumbai,Delhi,Mumbai,2025-02-06,2024-11-18,10,80,0,False,normal,business,180,124,3500.0,6894.85776095156,5.3999999999999995,4,14000.0,56,False
FL00069,Delhi-Mumbai,Delhi,Mumbai,2025-02-06,2024-11-19,11,79,1,False,normal,business,180,121,3500.0,8450.0,5.3999999999999995,3,10500.0,59,False
FL00069,Delhi-Mumbai,Delhi,Mumbai,2025-02-06,2024-11-20,12,78,2,False,normal,business,180,114,3500.0,6236.362981456944,5.194805189490144,7,24500.0,66,False
FL00069,Delhi-Mumbai,Delhi,Mumbai,2025-02-06,2024-11-21,13,77,3,False,normal,business,180,110,3500.0,6908.978270531917,5.3999999999999995,4,14000.0,70,False
FL00069,Delhi-Mumbai,Delhi,Mumbai,2025-02-06,2024-11-22,14,76,4,False,normal,business,180,107,3500.0,7726.334477097706,5.3999999999999995,3,10500.0,73,False
FL00069,Delhi-Mumbai,Delhi,Mumbai,2025-02-06,2024-11-23,15,75,5,True,normal,business,180,106,3500.0,7611.746948920673,6.479999999999999,1,3500.0,74,False
FL00069,Delhi-Mumbai,Delhi,Mumbai,2025-02-06,2024-11-24,16,74,6,True,normal,business,180,96,3500.0,6511.423507276381,6.479999999999999,10,35000.0,84,False
FL00069,Delhi-Mumbai,Delhi,Mumbai,2025-02-06,2024-11-25,17,73,0,False,normal,business,180,95,3500.0,4550.0,3.4268678585999304,1,3500.0,85,False
FL00069,Delhi-Mumbai,Delhi,Mumbai,2025-02-06,2024-11-26,18,72,1,False,normal,business,180,91,3500.0,7003.785248182255,5.3999999999999995,4,14000.0,89,False
FL00069,Delhi-Mumbai,Delhi,Mumbai,2025-02-06,2024-11-27,19,71,2,False,normal,business,180,85,3500.0,4550.0,3.4268678585999304,6,21000.0,95,False
FL00069,Delhi-Mumbai,Delhi,Mumbai,2025-02-06,2024-11-28,20,70,3,False,normal,business,180,81,3500.0,7933.1888001677,5.3999999999999995,4,14000.0,99,False
FL00069,Delhi-Mumbai,Delhi,Mumbai,2025-02-06,2024-11-29,21,69,4,False,normal,business,180,77,3500.0,6665.23702441343,5.3999999999999995,4,14000.0,103,False
FL00069,Delhi-Mumbai,Delhi,Mumbai,2025-02-06,2024-11-30,22,68,5,True,normal,business,180,71,3500.0,7474.682169375189,6.479999999999999,6,21000.0,109,False
FL00069,Delhi-Mumbai,Delhi,Mumbai,2025-02-06,2024-12-01,23,67,6,True,normal,business,180,67,3500.0,5620.441640273475,5.512267424974152,4,14000.0,113,False
FL00069,Delhi-Mumbai,Delhi,Mumbai,2025-02-06,2024-12-02,24,66,0,False,normal,business,180,63,3500.0,4986.305213532447,3.9206723227355624,4,14000.0,117,False
FL00069,Delhi-Mumbai,Delhi,Mumbai,2025-02-06,2024-12-03,25,65,1,False,normal,business,180,59,3500.0,6754.235524537638,5.3999999999999995,4,14000.0,121,False
FL00069,Delhi-Mumbai,Delhi,Mumbai,2025-02-06,2024-12-04,26,64,2,False,normal,business,180,53,3500.0,6467.236646042762,5.3999999999999995,6,21000.0,127,False
FL00069,Delhi-Mumbai,Delhi,Mumbai,2025-02-06,2024-12-05,27,63,3,False,normal,business,180,50,3500.0,6020.747694496764,4.990129826295834,3,10500.0,130,False
FL00069,Delhi-Mumbai,Delhi,Mumbai,2025-02-06,2024-12-06,28,62,4,False,normal,business,180,46,3500.0,6582.544748714446,5.3999999999999995,4,14000.0,134,False
FL00069,Delhi-Mumbai,Delhi,Mumbai,2025-02-06,2024-12-07,29,61,5,True,normal,business,180,41,3500.0,8450.0,6.479999999999999,5,17500.0,139,False
FL00069,Delhi-Mumbai,Delhi,Mumbai,2025-02-06,2024-12-08,30,60,6,True,normal,business,180,31,5500.0,7313.6624086848315,8.51255845917273,10,55000.0,149,False
FL00069,Delhi-Mumbai,Delhi,Mumbai,2025-02-06,2024-12-09,31,59,0,False,normal,business,180,27,5500.0,7523.261140716736,7.3973624894202725,4,22000.0,153,False
FL00069,Delhi-Mumbai,Delhi,Mumbai,2025-02-06,2024-12-10,32,58,1,False,normal,business,180,14,5500.0,7322.838469264521,7.107180769694309,13,71500.0,166,False
FL00069,Delhi-Mumbai,Delhi,Mumbai,2025-02-06,2024-12-11,33,57,2,False,normal,business,180,3,5500.0,7942.475590255888,7.990847197570986,11,60500.0,177,False
FL00069,Delhi-Mumbai,Delhi,Mumbai,2025-02-06,2024-12-12,34,56,3,False,normal,business,180,0,5500.0,6314.680118921774,5.591696680983432,3,16500.0,180,True
FL00070,Mumbai-Delhi,Mumbai,Delhi,2025-02-04,2024-11-06,0,90,2,False,normal,business,180,178,3500.0,4550.0,3.4268678585999304,2,7000.0,2,False
FL00070,Mumbai-Delhi,Mumbai,Delhi,2025-02-04,2024-11-07,1,89,3,False,normal,business,180,174,3500.0,6316.12852031914,5.26896728971336,4,14000.0,6,False
FL00070,Mumbai-Delhi,Mumbai,Delhi,2025-02-04,2024-11-08,2,88,4,False,normal,business,180,169,3500.0,7291.4423172465895,5.3999999999999995,5,17500.0,11,False
FL00070,Mumbai-Delhi,Mumbai,Delhi,2025-02-04,2024-11-09,3,87,5,True,normal,business,180,162,3500.0,5554.444614762803,5.431295930602849,7,24500.0,18,False
FL00070,Mumbai-Delhi,Mumbai,Delhi,2025-02-04,2024-11-10,4,86,6,True,normal,business,180,150,3500.0,6328.043198272903,6.335968225866795,12,42000.0,30,False
FL00070,Mumbai-Delhi,Mumbai,Delhi,2025-02-04,2024-11-11,5,85,0,False,normal,business,180,147,3500.0,5825.524500572745,4.799442090231648,3,10500.0,33,False
FL00070,Mumbai-Delhi,Mumbai,Delhi,2025-02-04,2024-11-12,6,84,1,False,normal,business,180,141,3500.0,7964.478520547052,5.3999999999999995,6,21000.0,39,False
FL00070,Mumbai-Delhi,Mumbai,Delhi,2025-02-04,2024-11-13,7,83,2,False,normal,business,180,133,3500.0,7230.7205900214,5.3999999999999995,8,28000.0,47,False
FL00070,Mumbai-Delhi,Mumbai,Delhi,2025-02-04,2024-11-14,8,82,3,False,normal,business,180,125,3500.0,7135.25210512786,5.3999999999999995,8,28000.0,55,False
FL00070,Mumbai-Delhi,Mumbai,Delhi,2025-02-04,2024-11-15,9,81,4,False,normal,business,180,118,3500.0,7106.061280292947,5.3999999999999995,7,24500.0,62,False
FL00070,Mumbai-Delhi,Mumbai,Delhi,2025-02-04,2024-11-16,10,80,5,True,normal,business,180,115,3500.0,6463.681978761676,6.479999999999999,3,10500.0,65,False
FL00070,Mumbai-Delhi,Mumbai,Delhi,2025-02-04,2024-11-17,11,79,6,True,normal,business,180,107,3500.0,6692.617375464316,6.479999999999999,8,28000.0,73,False
FL00070,Mumbai-Delhi,Mumbai,Delhi,2025-02-04,2024-11-18,12,78,0,False,normal,business,180,103,3500.0,5344.44503398099,4.307411124198051,4,14000.0,77,False
FL00070,Mumbai-Delhi,Mumbai,Delhi,2025-02-04,2024-11-19,13,77,1,False,normal,business,180,100,3500.0,4550.0,3.4268678585999304,3,10500.0,80,False
FL00070,Mumbai-Delhi,Mumbai,Delhi,2025-02-04,2024-11-20,14,76,2,False,normal,business,180,91,3500.0,6646.329102086398,5.3999999999999995,9,31500.0,89,False
FL00070,Mumbai-Delhi,Mumbai,Delhi,2025-02-04,2024-11-21,15,75,3,False,normal,business,180,88,3500.0,6815.890499865341,5.3999999999999995,3,10500.0,92,False
FL00070,Mumbai-Delhi,Mumbai,Delhi,2025-02-04,2024-11-22,16,74,4,False,normal,business,180,82,3500.0,7679.032954214743,5.3999999999999995,6,21000.0,98,False
FL00070,Mumbai-Delhi,Mumbai,Delhi,2025-02-04,2024-11-23,17,73,5,True,normal,business,180,78,3500.0,8032.052420680308,6.479999999999999,4,14000.0,102,False
FL00070,Mumbai-Delhi,Mumbai,Delhi,2025-02-04,2024-11-24,18,72,6,True,normal,business,180,71,3500.0,8030.748522873973,6.479999999999999,7,24500.0,109,False
FL00070,Mumbai-Delhi,Mumbai,Delhi,2025-02-04,2024-11-25,19,71,0,False,normal,business,180,67,3500.0,5526.926996538468,4.497769611772379,4,14000.0,113,False
FL00070,Mumbai-Delhi,Mumbai,Delhi,2025-02-04,2024-11-26,20,70,1,False,normal,business,180,62,3500.0,6156.541590923975,5.11975321788493,5,17500.0,118,False
FL00070,Mumbai-Delhi,Mumbai,Delhi,2025-02-04,2024-11-27,21,69,2,False,normal,business,180,59,3500.0,6968.325938484346,5.3999999999999995,3,10500.0,121,False
